14,New Music Weekly, New Music Weekly is a nationally distributed trade magazine for the radio and music industries. Following the tradition of Bill Gavin and the Gavin Report New Music Weekly interprets data from the Spins Tracking System for music industry executives and artists across the United States.
2,Mount Vernon College for Women, Mount Vernon College for Women was a private women's college in Washington D.C. It merged with George Washington University in 1999 and is now known as the Mount Vernon Campus of The George Washington University.
14,Glasgow Daily Times, The Glasgow Daily Times is a six-day afternoon daily newspaper based in Glasgow Kentucky and covering Barren County. It publishes on weekday afternoons and Sunday mornings. The newspaper is owned by Community Newspaper Holdings Inc. (CNHI) based in Birmingham Alabama.The newspaper originated in 1865 as the Glasgow Times weekly newspaper. It became a daily newspaper in 1953.
3,Henry James Forman, Henry James Forman (February 17 1879 - January 3 1966) was an author famous for his 1933 book Our Movie Made Children which was a summary of the Payne Fund Studies. The book has been described as an alarmist tome and was responsible for publicizing the study's more negative results.
14,Bunte, Bunte is a German weekly magazine; coverage includes celebrity gossip news and lifestyle matters. It is published by Bunte Entertainment Verlag GmbH a wholly owned subsidiary of Hubert Burda Media.The magazine began publication edited by Franz Burda as Das Ufer. In 1954 it became an illustrated magazine and was renamed Bunte Illustrierte. The modern format Burda is quoted as saying was inspired by Andy Warhol.
11,Grevillea pimeleoides, Grevillea pimeleoides is a shrub which is endemic to the south west region of Western Australia. It grows to between 0.6 and 2.5 metres in height and produces flowers between July and November (mid winter to late spring) in its native range. These are light orange in bud becoming yellow in flower ageing to orange.
14,The canary press, The Canary Press is a quarterly short story literary magazine published in Melbourne (Australia). It was established in 2013 by Robert Skinner and Andy Josselyn in an elaborate attempt to avoid doing the dishes. The Canary Press publishes short stories and travel writing from Australia and abroad.Skinner believes that fiction is the quickest and most enjoyable way of getting to deeper truths. The Canary Press publishes work for new readers and emerging writers.
4,Rich Miano, Richard James Miano (born September 3 1962) is a former American football defensive back who played 11 seasons for three teams in the National Football League. Rich was a walk-on for University of Hawaii team in 1981 and became an all WAC defensive back in 1983 and 1984. In 1985 Rich was drafted in the 6th round by the New York Jets with whom he played six seasons. After missing the entire 1990 season with a knee injury Miano went to the Philadelphia Eagles where he played four seasons.
11,Eucalyptus haemastoma, Scribbly gum (Eucalyptus haemastoma) is an Australian eucalypt that is named after the 'scribbles' on its bark. These zigzag tracks are tunnels made by the larvae of the Scribbly Gum Moth (Ogmograptis scribula) and follow the insect's life cycle. Eggs are laid between layers of old and new bark. The larvae burrow into the new bark and as the old bark falls away the trails are revealed.
14,St. Nersess Theological Review, The St. Nersess Theological Review (abbreviated as SNTR) is an Armenological publication established in 1996 by St. Nersess Armenian Seminary (150 Stratton Rd New Rochelle NY 10804) and published annually (at times with varying frequency). The founding editor was Abraham Terian who ran the journal for many years. Presently the journal is edited by Roberta R. Ervine. SNTR publishes articles about Christianity in the Armenian Church; e.g.
11,Impatiens wilsoni, Impatiens wilsoni is a species of flowering plant in the family Balsaminaceae. It is endemic to China where it is known only from Sichuan.This species grows up to half a meter tall. The inflorescence is a raceme of 4 to 10 large white flowers.The plant grows in moist shady habitat such as forest understory.
12,Let Go (EP), Let Go is the first EP by 38th Parallel.
12,No Way, No Way is the second album by Run On released on February 25 1997 through Matador Records.
10,Grey-headed Kingfisher, The Grey-headed Kingfisher (Halcyon leucocephala) has a wide distribution from the Cape Verde Islands off the north-west coast of Africa to Mauritania Senegal and Gambia east to Ethiopia Somalia and southern Arabia and south to South Africa.A dry-country kingfisher of scrub and woodland solitary or in pairs often found near water but unlike most kingfishers is not aquatic.
12,These Are Soulful Days, These Are Soulful Days is an album by organist Don Patterson recorded in 1973 and released on the Muse label.
11,Copaifera salikounda, Copaifera salikounda is a species of legume in the Fabaceae family.It is found in Ivory Coast Ghana Guinea Liberia and Sierra Leone.It is threatened by habitat loss.
14,Dark Dream, Dark Dream is a paranormal/suspense novel written by American author Christine Feehan. Published in 2001 it is the Seventh book in her Dark Series which to date has 20 titles.
3,Abella Anderson, Abella Anderson (born May 16 1988) is a Cuban-American spokesmodel and former pornographic actress.
8,Angus Horne Lake, Angus Horne Lake is located in Wells Gray Provincial Park in east-central British Columbia Canada. It is an expansion of Angus Horne Creek which rises from an unnamed glacier in the Cariboo Mountains. The outflow also called Angus Horne Creek flows 11.25 km (7.0 mi) to Azure Lake.
14,In Search of Our Origins, In Search of Our Origins: How the Quran Can Help in Scientific Research is a research based non-fiction book written by Jamshed Akhtar.The author is involved in the study of revealed knowledge contained in the Qur'an and other religious scriptures for last several years. In the present book he presents several pointers from the epistemological study of the Qur'an on the origin of life and man.
14,The Dying Sun, The Dying Sun is a science fiction novel by Gary Blackwood published in 1989. Set in the mid-21st century the book depicts a world where the sun's light is actually diminishing over time cooling the Earth (as opposed to global warming) which causes a mass migration from the U.S. to Mexico.
10,Lake Kurumoi rainbowfish, The Lake Kurumoi rainbowfish (Melanotaenia parva) is a species of freshwater fish in the Melanotaeniidae family. It is endemic to West Papua in Indonesia. Its natural habitat is only the small Lake Kurumoi in the Bird's Head Peninsula. It is threatened by habitat loss.
12,Rising (Yoko Ono album), Rising is a 1996 album by avant-garde artist Yoko Ono. Released on 18 January on Capitol Records it features the backing band IMA (Japanese for Now) which included Ono's son Sean Lennon Timo Ellis and Sam Koppelman. The album has sold 11000 copies in the US to date.
8,Amisan (South Chungcheong), Amisan is a mountain of Chungcheongnam-do South Korea. It has an elevation of 630 metres (2067 ft).
7,Nortonia Boarding House, The Nortonia Boarding House at 150 Ridge St. in Reno Nevada was built in c.1900-1904. In 1906 it was purchased by Norton who changed it to a boarding house and it was also extended then. It is primarily Queen Anne in style but includes elements of Colonial Revival architecture as well. It was listed on the National Register of Historic Places in 1983. It is notable as one of the best surviving Queen Anne houses in Reno.
11,Acalypha rubrinervis, Acalypha rubrinervis (string tree or stringwood) is an extinct plant in the spurge family (Euphorbiaceae) from the island of Saint Helena in the South Atlantic Ocean. It was called string tree on account of the thin pendulous inflorescences which resembled red strings. Disturbance following human settlement on the island destroyed its habitat and it was last seen in the 19th century.
